instituicao, programa, autor, titulo, ano, link
universidade federal do rio grande do sul; administração; fabrício sobrosa affeldt; desenvolvimento e aplicação de um modelo construtivista para o ensino de administração; 2011-06-01;
universidade do oeste de santa catarina; educação; ana cristina bortoli hildebrando dos santos; o desenvolvimento moral do aluno: um estudo sobre as experiências pedagógicas realizadas na escola; 2011-05-01; 
universidade federal do rio de janeiro; educação; silvia gabrielle braz coimbra; a interferência dos processos avaliativos no cotidiano lúdico escolar: entre o rio de janeiro e a cidade do porto, reflexões; 2015-07-08; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2415187
fundação universidade de passo fundo; educação; jaine de lima piva; competição, cooperação e educação física : uma  equação necessária à formação escolar; 2016-08-15; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3817581
universidade de são paulo; educação; sonia maria pereira vidigal; formação de personalidade ética: as contribuições de kohlberg e van hiele.; 2011-03-01; 
universidade tuiuti do paraná; educação; mariana ribeiro franzoloso; indisciplina e desenvolvimento moral na educação infantil.; 2011-11-01; 
universidade de caxias do sul; educação; ana lúcia buogo; a transformação da informação em conhecimento no ensino superior: reflexões epistemológicas e implicações pedagógicas; 2011-11-01; 
universidade do vale do itajaí; educação; carlos alberto hartwig; a dimensão afetiva no processo de ensino aprendizagem: o olhar do acadêmico de direito; 2012-08-01; 
universidade federal de pernambuco; educação; lúcia maria de andrade da silva caraúbas; desenvolvimento de conceitos espontâneos e científicos por crianças de 6 e 7 anos; 2010-11-01; 
universidade estadual de maringá; educação; sonia maria andreto fugimoto; o computador na sala de aula: o professor de educação básica e sua prática pedagógica; 2010-05-01; 
universidade de caxias do sul; educação; alencar buratto zeni; educação e autonomia: uma reflexão a partir da filosofia prática de immanuel kant; 2010-04-01; 
universidade federal de mato grosso; educação; jacqueline borges de paula; a avaliação em matemática: concepções de ensino, de aprendizagem e de avaliação dos professores e presentes nos relatórios descritivos avaliativos da aprendizagem dos seus alunos.; 2010-04-01; 
universidade federal do ceará; educação; jammes ferreira mendes; deficiência visual e matemática: análise das práticas educativas para uma vida independente na educação infantil; 2011-03-01; 
universidade de são paulo; educação; cintia gomes da fontes; o valor e o papel do cálculo mental nas séries iniciais; 2010-09-01; 
universidade federal de santa maria; educação; cristina helena bento farias; os conflitos no ambiente sociomoral escolar e suas implicações na construção das relações de cooperação; 2010-11-01;
universidade federal do ceará; educação; regina elizabeth motta dourado de mesquita; achados na caixa de pandora: opções de superação do anafalbetismo moral na escola.; 2010-08-01; 
universidade federal da paraíba/joão pessoa; educação; maria das graças de almeida baptista; a função social do professor: das práticasidealistas à possibilidade de uma ação crítica; 2008-07-01; 
universidade estadual do oeste do parana; educação; adriana regina ramos; educação e ensino nas produções científicas do congresso brasileiro de educação em engenharia: uma análise crítica sobre o ensino em engenharia; 2014-12-09; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1860196
universidade federal do rio grande do norte; educação; nilvania dos santos silva; construção de regras fundamentais aos valores do movimento dos trabalhadores rurais sem terra (mst); 2008-09-01; 
universidade estácio de sá; educação; mayrton villa bahia; podcasting no ambiente virtual de aprendizagem moodle: uma pesquisa exploratória na educação online; 2008-11-01; 
pontifícia universidade católica do paraná; educação; raquel pasternak glitz kowalski; eurek@kids: uma experiência de uso de ambiente virtual de aprendizagem no processo ensino-aprendizagem em contexto hospitalar.; 2008-06-01; 
universidade federal do maranhão; educação; floriza gomide sales rosa de melo; educação e inclusão da pessoa com deficiência intelectual no mundo do trabalho: o caso dos egressos do centro de ensino de educação especial helena antipoff; 2014-07-11; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1596063
universidade federal do espírito santo; educação; danielli veiga carneiro sondermann; o design educacional para a modalidade a distância em uma perspectiva inclusiva: contribuições para/na formação docente; 2014-06-06; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1887326
universidade federal da bahia; educação; aldalice braitt lima alves; efeitos de um programa de escolarização junto a pacientes pediátricos internados: a experiência do hospital manoel novaes - bahia; 2009-12-01; 
universidade estácio de sá; educação; amadeu soares marques; avaliação participativa no ambiente de aprendizagem online; 2009-12-01; 
universidade estadual de maringá; educação; joão coelho neto; educação e informática: um estudo sobre o uso de ambientes informatizados com alunos do curso de pedagogia da universidade estadual do norte do paraná campus de cornélio procópio; 2009-03-01; 
universidade do oeste de santa catarina; educação; luciano osmar menezes; adolescentes e projetos de vida: um estudo com alunos da 1ª série do ensino médio de joaçaba; 2009-11-01; 
universidade federal do rio de janeiro; educação; fernanda omelczuk walter; conversando com crianças na educação infantil: suas percepções sobre as interações e situações vividas no espaço escolar; 2009-03-01; 
universidade católica de brasília; educação; sheila schechtman; mediação pedagógica em ambientes virtuais de aprendizagem a partir da complexidade e do pensamento ecossistêmico.; 2009-09-01; 
universidade federal do rio grande do norte; educação; rebeca ramos campos; necessidades de formação de professoras principiantes da educação infantil/pré-escola; 2012-03-01; 
universidade federal de juiz de fora; educação; alessandra menezes dos santos serafini; a idealização e a realidade: a autonomia do aluno em educação a distância; 2012-03-01; 
universidade do oeste de santa catarina; educação; naidi carmen gabriel; concepções epistemológicas e pedagógicas de professores e suas relações com os processos de ensino de matemática; 2012-12-01; 
universidade federal de santa maria; educação; tatiane peixoto isaia; a interação grupal entre pares e sua repercussão no processo de construção da lecto-escrita; 2008-03-01; 
universidade federal do ceará; educação; joyce carneiro de oliveira; as estratégias elaboradas por crianças em processo de apropriação da leitura: uma análise a partir da interação com instrumentos de avaliação em larga escala.; 2012-10-01; 
universidade de são paulo; educação; priscila maria sbizera bolognesi; rodas de leitura na escola: do envolvimento dos alunos aos processos de reflexão; 2012-04-01; 
universidade est.paulista júlio de mesquita filho/marilia; educação; carla andressa placido ribeiro de frança; construção da autonomia moral junto a crianças e adolescentes de um abrigo institucional: pesquisa de intervenção; 2012-08-01; 
universidade estadual de ponta grossa; educação; viviane terezinha koga; o estudo nas representações sociais dos alunos concluintes do ensino fundamental; 2012-12-01; 
universidade federal de pelotas; educação; antonio mauricio medeiros alves; a matemática moderna no ensino primário gaúcho (1960-1978): uma análise das coleções de livros didáticos estrada iluminada e nossa terra nossa gente; 2013-11-26; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=116805
universidade católica de brasília; educação; livia maria rassi cerce; a relação afetiva nos processos de ensino e aprendizagem entre professor e aluno das classes de alfabetização; 2013-09-04; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=282103
pontifícia universidade católica de minas gerais; educação; jorge luiz barbosa dantas; possibilidades para a inserção curricular de objetos de aprendizagem na educação matemática; 2009-08-01; 
pontifícia universidade católica do rio grande do sul; educação; raquel duro da silva; a permanência  prolongada das totalidades iniciais e a aquisição da língua escrita: um olhar para a eja; 2009-01-01; 
pontifícia universidade católica de goiás; educação; márcia helena santos curado; os saberes docentes dos professores de educação infantil no trabalho com as crianças de zero (00) a três (03) anos sob a perspectiva histórico-cultural: um estudo na rede municipal de educação de goiânia universidade católica de goiás mestrado em educação goiânia; 2009-03-01; 
universidade de brasília; educação; milene de fátima soares; o jogo de regras na aprendizagem matemática: apropriações pelo professor do ensino fundamental; 2009-03-01; 
universidade de são paulo; educação; leonardo andre testoni; caminhos criativos e elaboração de conhecimentos pedagógicos de conteúdo na formação inicial do professor de física; 2013-10-22; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=805034
universidade federal de minas gerais; educação; erciléia batista do espirito santo; dos saberes teóricos aos saberes da ação: a construção de concepções e práticas alfabetizadoras; 2010-08-01; 
pontifícia universidade católica do paraná; educação; laura isabel marques vasconcelos de almeida; ensino de matemática nas séries iniciais no estado de mato grosso (1920-1980): uma análise das transformações da cultura escolar.; 2010-12-01; 
universidade do oeste de santa catarina; educação; danieli vieceli; um olhar sobre o processo de ensino e aprendizagem no instituto federal catarinense ifc – campus videira: interfaces com a indisciplina escolar no ensino médio integrado; 2015-02-09; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2327545
universidade est.paulista júlio de mesquita filho/marilia; educação; rosana akemi kawashima; a generosidade no exercício da autoridade em professores de educação infantil.; 2013-02-25; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=133568
universidade federal de mato grosso; educação; luci oliveira santana da silva; a sala de apoio à aprendizagem na organização da escola em ciclos na rede pública municipal de cuiabá-mt.; 2012-09-01; 
universidade do vale do rio dos sinos; educação; wanderlea pereira damasio mauricio; de uma educação a distância para uma educação sem distância: a problemática da evasão nos cursos de pedagogia a distância; 2015-02-27; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2527182
